Iteration,MeanKLBefore,LossAfter,Perplexity,AverageReturn,AverageDiscountedReturn,dLoss,MinReturn,MaxReturn,NumTrajs,MeanKL,LossBefore,ExplainedVariance,StdReturn,Entropy
152,0.0,-0.0456479143857,3.54648391762,7.825,7.825,0.0456479143857,0,12,200,0.00645871536712,-8.87956430592e-18,0.582522689515,2.2190932833,1.26595666693
153,0.0,-0.0559980178356,3.59127139895,7.46,7.46,0.0559980178356,0,13,200,0.00959410058046,6.6287253464e-17,0.518302437845,2.35550419231,1.27850628993
154,0.0,-0.0572617377629,3.50440795013,7.84343434343,7.84343434343,0.0572617377629,0,13,198,0.00997118174824,1.98297705648e-16,0.531159127765,2.31829184836,1.25402159042
155,0.0,-0.0586190795092,3.54086179989,7.58415841584,7.58415841584,0.0586190795092,0,13,202,0.00980094717226,7.11058860435e-18,0.537220086897,2.2460849403,1.26437014381
156,0.0,-0.0575732468999,3.52800961211,7.76884422111,7.76884422111,0.0575732468999,3,12,199,0.0098608915853,4.11378518987e-17,0.585754251924,2.05864622806,1.26073386266
157,0.0,-0.0580300899844,3.50431306524,8.06666666667,8.06666666667,0.0580300899844,3,12,195,0.00991222081462,-9.84663730806e-18,0.607418443802,2.0432921316,1.25399451419
158,0.0,-0.0585295556128,3.49397133154,7.86432160804,7.86432160804,0.0585295556128,0,14,199,0.00988407621858,2.18440884745e-17,0.555401564272,2.28094210834,1.25103900662
159,0.0,-0.0462856514246,3.4546946791,7.97474747475,7.97474747475,0.0462856514246,0,13,198,0.00641370357859,-1.30353440313e-17,0.560414645376,2.31035628169,1.23973408258
160,0.0,-0.0593946136105,3.45034411734,7.94949494949,7.94949494949,0.0593946136105,0,13,198,0.00985876703194,-4.98077611297e-17,0.613547211157,2.03441966695,1.23847397023
161,0.0,-0.0554009108502,3.41295663007,8.05154639175,8.05154639175,0.0554009108502,0,13,194,0.00992103778349,-4.83645060129e-17,0.604970824863,2.08267836092,1.22757896257
162,0.0,-0.0509144406883,3.44177314829,7.89285714286,7.89285714286,0.0509144406883,0,12,196,0.00642086284358,1.43679173996e-16,0.587981674878,2.23920311992,1.23598678867
163,0.0,-0.0627257936929,3.45278985676,7.86666666667,7.86666666667,0.0627257936929,2,13,195,0.00985790041956,-6.49644875254e-17,0.60724506097,2.07615687038,1.23918255839
164,0.0,-0.0608448623958,3.35815151453,8.06666666667,8.06666666667,0.0608448623958,0,12,195,0.00991752283523,7.63070370572e-17,0.620398953474,2.07071563665,1.2113906781
165,0.0,-0.0575458333857,3.34086010303,7.65989847716,7.65989847716,0.0575458333857,0,12,197,0.00989120256087,4.82307729159e-17,0.592358721017,2.07255843509,1.20622828971
166,0.0,-0.049703021109,3.31713269795,7.74874371859,7.74874371859,0.049703021109,2,12,199,0.00642365576079,-1.60919966491e-17,0.564830448886,2.26557943594,1.19910076458
167,0.0,-0.0562672571783,3.37732393653,7.84693877551,7.84693877551,0.0562672571783,0,12,196,0.00992338644096,8.12570546637e-17,0.580713246295,2.13499529616,1.21708366115
168,0.0,-0.0590515183843,3.32670119805,7.86734693878,7.86734693878,0.0590515183843,0,13,196,0.00984811508734,-4.86447171841e-17,0.542561280267,2.31515748617,1.20198118178
169,0.0,-0.0531226763192,3.33049609659,7.88205128205,7.88205128205,0.0531226763192,0,13,195,0.00649059588743,1.34278844624e-17,0.504076911227,2.17713900654,1.20312127085
170,0.0,-0.0456474207245,3.31876859133,7.74874371859,7.74874371859,0.0456474207245,1,13,199,0.0064162395495,1.8959745952e-17,0.544587904879,2.21397705536,1.1995938079
171,0.0,-0.0566425633731,3.33501786039,8.03045685279,8.03045685279,0.0566425633731,0,14,197,0.00988664341678,5.44731715897e-17,0.563269536343,2.23472509226,1.20447803479
172,0.0,-0.0616470629523,3.3385196183,7.67857142857,7.67857142857,0.0616470629523,0,13,196,0.00989742918127,-3.43436362786e-17,0.552013419747,2.15798233429,1.20552748068
173,0.0,-0.0589171956211,3.28561701151,8.08121827411,8.08121827411,0.0589171956211,0,13,197,0.00981441729355,1.85792988853e-16,0.608322021064,2.18288277194,1.18955446124
174,0.0,-0.0567878478681,3.31311207764,7.83248730964,7.83248730964,0.0567878478681,0,12,197,0.0099206982928,6.86117829218e-17,0.556567324858,2.40079521641,1.1978879524
175,0.0,-0.0567176877938,3.3371206708,7.84615384615,7.84615384615,0.0567176877938,0,13,195,0.00986953294982,1.08774662748e-17,0.567326109728,2.324214359,1.20510836058
176,0.0,-0.0580657066971,3.24757200218,7.96391752577,7.96391752577,0.0580657066971,0,12,194,0.00999590373454,-1.70143822613e-18,0.612990841371,2.10882708236,1.17790764089
177,0.0,-0.0455100178321,3.29349598265,8.0518134715,8.0518134715,0.0455100178321,2,13,193,0.00640700984904,8.29349868993e-19,0.604880077821,2.2319881995,1.19194960932
178,0.0,-0.0580571681745,3.27329675079,7.74226804124,7.74226804124,0.0580571681745,0,12,194,0.00987183342043,7.3876263686e-18,0.599592223251,2.01427048274,1.1857976577
179,0.0,-0.0616753528461,3.3193071477,7.77157360406,7.77157360406,0.0616753528461,0,12,197,0.00999158276165,-1.66464323991e-17,0.585432587441,2.17358485637,1.1997560707
180,0.0,-0.0606315769167,3.32226384557,8.05641025641,8.05641025641,0.0606315769167,0,14,195,0.00998984593108,6.99440505514e-17,0.603982204135,2.17017013061,1.20064643175
181,0.0,-0.057400229511,3.35292630046,7.77551020408,7.77551020408,0.057400229511,0,12,196,0.0099464690534,-2.68490733953e-17,0.534279808383,2.19707882242,1.20983348706
182,0.0,-0.0585899841423,3.29872027034,8.28272251309,8.28272251309,0.0585899841423,0,13,191,0.00964277312325,4.11419305385e-17,0.574522960583,2.09303630281,1.19353459639
183,0.0,-0.0596776741751,3.25452370348,8.0725388601,8.0725388601,0.0596776741751,0,14,193,0.00988876905353,2.35376132027e-17,0.628586922225,2.14619129565,1.1800459373
184,0.0,-0.0624012091663,3.22450915767,7.97959183673,7.97959183673,0.0624012091663,3,13,196,0.00987546110063,-2.66409216685e-17,0.588225580229,2.08238281801,1.17078073949
185,0.0,-0.0563011306681,3.13913426794,8.43005181347,8.43005181347,0.0563011306681,0,13,193,0.00995547542447,-2.8384969431e-17,0.601287137011,2.25488037145,1.14394705106
186,0.0,-0.0564758696184,3.2861505808,7.84693877551,7.84693877551,0.0564758696184,0,12,196,0.00995012724429,3.52838002347e-17,0.619001635933,2.02963775202,1.18971684352
187,0.0,-0.0580226834027,3.21823577435,7.93401015228,7.93401015228,0.0580226834027,2,12,197,0.00985867778972,-1.47919018788e-16,0.59875665134,2.07980638007,1.16883331324
188,0.0,-0.0605888678507,3.21880771334,7.72081218274,7.72081218274,0.0605888678507,2,12,197,0.00999419337973,-1.38874877094e-16,0.614207290484,2.01472330613,1.16901101563
189,0.0,-0.0495444650301,3.25086557529,7.97461928934,7.97461928934,0.0495444650301,0,12,197,0.0096755360702,1.09863225196e-16,0.584234282652,2.18772892516,1.17892129174
190,0.0,-0.0512556280034,3.22323287596,8.3,8.3,0.0512556280034,3,12,190,0.00646773581936,-1.06581410364e-17,0.647618573095,1.95192212959,1.17038485463
191,0.0,-0.0574873170722,3.24925998288,8.13471502591,8.13471502591,0.0574873170722,3,13,193,0.00997224738344,-2.01397586787e-17,0.579848110214,2.28137015612,1.17842727284
192,0.0,-0.0590510885082,3.18906030795,7.75376884422,7.75376884422,0.0590510885082,0,12,199,0.00999912526733,7.25043607918e-17,0.495145042097,2.36912157816,1.15972629909
193,0.0,-0.0471269865431,3.12656673809,8.234375,8.234375,0.0471269865431,2,14,192,0.00640933276925,-6.47376495794e-18,0.594383422053,2.15838134398,1.13993551374
194,0.0,-0.0557662160043,3.12206984942,8.359375,8.359375,0.0557662160043,0,13,192,0.00978319099978,-4.84751128127e-17,0.55272325557,2.30059223014,1.13849619513
195,0.0,-0.0648886377714,3.17054659768,8.14432989691,8.14432989691,0.0648886377714,2,13,194,0.00993804707925,8.52398720328e-17,0.57861655785,2.15621705161,1.15390400131
196,0.0,-0.0539712306447,3.17782156185,7.8730964467,7.8730964467,0.0539712306447,0,13,197,0.0097500230631,-6.51772720924e-18,0.546182370162,2.30847853642,1.1561959186
197,0.0,-0.0447198226842,3.09554260184,7.9847715736,7.9847715736,0.0447198226842,0,13,197,0.00642981050011,1.52056500103e-16,0.603648889277,2.22006804066,1.12996320639
198,0.0,-0.0586376239304,3.10662916061,8.12755102041,8.12755102041,0.0586376239304,3,13,196,0.00988553162861,-2.66198684298e-17,0.614055649053,2.11144986517,1.13353826719
199,0.0,-0.058397488026,3.08378387433,8.11458333333,8.11458333333,0.058397488026,3,13,192,0.00999771859962,-2.13056292582e-17,0.644255323423,1.96516428314,1.12615737359
200,0.0,-0.0614193020618,3.09239906477,8.06632653061,8.06632653061,0.0614193020618,2,13,196,0.00999460407438,-6.03412164967e-18,0.613931793758,2.10458410636,1.12894718603
201,0.0,-0.0571634458042,3.07538976322,8.20512820513,8.20512820513,0.0571634458042,3,13,195,0.00986705611397,-1.15642468052e-17,0.635835601833,2.02268528269,1.12343164549
202,0.0,-0.0588263041784,3.15570816507,8.16145833333,8.16145833333,0.0588263041784,3,12,192,0.009923914715,-2.60935650997e-17,0.612187356955,2.17465848811,1.14921292883
203,0.0,-0.0606345870721,3.07834743504,8.30729166667,8.30729166667,0.0606345870721,2,13,192,0.0098359193726,5.98735343053e-17,0.625978335688,2.12484042497,1.12439290593
204,0.0,-0.0486786290662,3.00587682265,8.16161616162,8.16161616162,0.0486786290662,0,15,198,0.00643857872811,6.49010972107e-17,0.578393642998,2.30811948777,1.10056931333
205,0.0,-0.064038297678,3.14970471796,8.0202020202,8.0202020202,0.064038297678,0,13,198,0.00990921866059,-1.42268928062e-17,0.554232259671,2.29615312014,1.14730870811
206,0.0,-0.0601028004443,3.08304851508,7.89393939394,7.89393939394,0.0601028004443,3,13,198,0.0099994044148,-2.69337509084e-17,0.591147309723,2.22335255917,1.1259188851
207,0.0,-0.0594794068024,3.1697787248,7.63819095477,7.63819095477,0.0594794068024,0,13,199,0.00976124644812,4.49408970787e-17,0.529939987646,2.46986841627,1.15366178255
208,0.0,-0.0610264505508,3.04788287565,8.29081632653,8.29081632653,0.0610264505508,2,13,196,0.00990487976116,-4.01970123853e-17,0.558318136278,2.29287212878,1.11444721046
209,0.0,-0.0614130423935,3.13185279713,7.93034825871,7.93034825871,0.0614130423935,0,13,201,0.00998453848174,-2.90911094211e-17,0.575498704059,2.40131066577,1.14162477739
210,0.0,-0.0562207123844,3.09009811992,7.95384615385,7.95384615385,0.0562207123844,2,13,195,0.00984990836574,-7.00746793037e-17,0.604696573564,2.08853354931,1.12820284442
211,0.0,-0.0572187855737,3.1217700589,8.32142857143,8.32142857143,0.0572187855737,0,12,196,0.0099697566476,-2.18395465501e-17,0.591916198324,2.07358262386,1.13840016752
212,0.0,-0.0479779591752,3.06939900174,8.2,8.2,0.0479779591752,0,13,195,0.00642736983875,1.68459096324e-17,0.602724811416,2.27043427451,1.12148177753
213,0.0,-0.0574359011755,3.01836147262,8.11616161616,8.11616161616,0.0574359011755,0,12,198,0.00993062110405,-8.22438620085e-17,0.599329496839,2.15595051904,1.10471412541
214,0.0,-0.0613224404019,3.1066386389,8.23979591837,8.23979591837,0.0613224404019,2,14,196,0.00996434645945,9.0924632229e-18,0.615785572615,2.23119075905,1.13354131817
215,0.0,-0.0529743113881,3.04047204658,8.24615384615,8.24615384615,0.0529743113881,0,13,195,0.00643761228421,5.32990007463e-18,0.582656980031,2.13899642822,1.11201278184
216,0.0,-0.0591829718639,3.00819053899,7.96428571429,7.96428571429,0.0591829718639,0,13,196,0.0099691123722,1.01777353452e-17,0.577801882698,2.13659800159,1.10133874816
217,0.0,-0.0597961855646,3.0856410997,8.27692307692,8.27692307692,0.0597961855646,3,14,195,0.00994085994785,8.94300158434e-17,0.589431324602,2.25893797811,1.12675944766
218,0.0,-0.0558393936179,3.06774513554,8.06091370558,8.06091370558,0.0558393936179,1,13,197,0.00959413572736,1.09190892324e-17,0.606547856588,2.15311017579,1.1209428082
219,0.0,-0.0555294708886,3.12011587006,8.31746031746,8.31746031746,0.0555294708886,0,13,189,0.00973237746564,-1.69821667351e-17,0.60728488657,1.95309059242,1.13787013897
220,0.0,-0.0607888897043,3.02374527115,8.26804123711,8.26804123711,0.0607888897043,0,13,194,0.00980454369449,7.79594949643e-17,0.602287871443,2.15872940826,1.10649621904
221,0.0,-0.0572277385192,3.00512793097,8.0,8.0,0.0572277385192,2,12,196,0.00993945339879,5.18962783592e-17,0.586154497923,2.0429070923,1.10032013978
222,0.0,-0.0623270370435,3.03174756165,8.21428571429,8.21428571429,0.0623270370435,3,14,196,0.00987391741461,5.88964851229e-18,0.590251735507,2.08125746919,1.10913920628
223,0.0,-0.0510366583841,2.99883791226,8.11734693878,8.11734693878,0.0510366583841,2,12,196,0.00643707761109,-1.14824436108e-16,0.574119444623,2.08040054573,1.09822485104
224,0.0,-0.0554713264502,3.04286273711,8.04591836735,8.04591836735,0.0554713264502,1,12,196,0.00986394222141,-8.25266703827e-17,0.635495446623,2.09053593204,1.11279876215
225,0.0,-0.0607526856603,3.0467789069,8.11794871795,8.11794871795,0.0607526856603,2,13,195,0.00987957141126,-6.9586155171e-17,0.625203800168,2.20289690331,1.11408493646
226,0.0,-0.0567500964304,3.04900839147,8.08717948718,8.08717948718,0.0567500964304,0,12,195,0.00973191660033,1.7856432198e-17,0.550792519677,2.28205704407,1.11481642021
227,0.0,-0.0468794194842,3.05437407306,8.14871794872,8.14871794872,0.0468794194842,2,13,195,0.00641686435852,-1.70952251802e-17,0.585300060069,2.23800183255,1.11657468556
228,0.0,-0.055915999599,3.01399112489,7.99484536082,7.99484536082,0.055915999599,2,12,194,0.00975367178691,-1.54927708395e-18,0.604211585468,2.08454653449,1.10326515557
229,0.0,-0.0557166157738,3.02175381632,8.14285714286,8.14285714286,0.0557166157738,0,13,196,0.00997698923463,-7.15557182996e-18,0.630306586919,2.28124563181,1.10583739671
230,0.0,-0.0637213851379,3.01968862262,8.27319587629,8.27319587629,0.0637213851379,2,14,194,0.0099698387353,-7.08723788947e-17,0.572737824127,2.04652158824,1.10515372098
231,0.0,-0.0481245349739,3.04869239263,8.14646464646,8.14646464646,0.0481245349739,0,14,198,0.00641540761399,-4.30890754313e-17,0.577237125271,2.24817830323,1.11471277496
232,0.0,-0.0643978806908,3.0417027586,8.35204081633,8.35204081633,0.0643978806908,0,13,196,0.0099525755247,1.24709413695e-16,0.603061983865,2.14607993802,1.11241747657
233,0.0,-0.0461081650097,3.05550124742,8.07106598985,8.07106598985,0.0461081650097,2,13,197,0.0064149532818,4.35121065747e-17,0.580291931479,2.38119224941,1.11694365361
234,0.0,-0.058799518756,3.00110313414,8.39690721649,8.39690721649,0.058799518756,0,12,194,0.00985605067806,-6.79332270313e-19,0.564082398267,2.10355387102,1.09897993246
235,0.0,-0.0577426048781,3.05293462071,8.23076923077,8.23076923077,0.0577426048781,0,13,195,0.00961860175132,-3.31376775007e-17,0.612567169957,2.16808480369,1.11610329875
236,0.0,-0.0551271055593,3.0706516819,8.16326530612,8.16326530612,0.0551271055593,0,12,196,0.00996845039454,1.68760539502e-17,0.585742188354,2.17918669322,1.12188981331
237,0.0,-0.0557223683716,3.0186353291,8.20512820513,8.20512820513,0.0557223683716,0,14,195,0.00986175405811,-5.20114449613e-18,0.56481613372,2.14809978257,1.10480485148
238,0.0,-0.0616894951426,3.0214196025,8.15816326531,8.15816326531,0.0616894951426,2,13,196,0.00990416045572,-7.32410011266e-19,0.576714426464,2.28582247375,1.10572678799
239,0.0,-0.0588725156717,3.01875901993,8.44791666667,8.44791666667,0.0588725156717,3,14,192,0.00981159026682,6.38102064278e-17,0.647578412173,2.05836601695,1.10484582638
240,0.0,-0.0558930459946,3.02737369277,8.34536082474,8.34536082474,0.0558930459946,3,13,194,0.00995334083382,-1.26196918187e-16,0.625368638376,2.08066804392,1.1076954756
241,0.0,-0.0548382292204,3.10383359509,8.14358974359,8.14358974359,0.0548382292204,0,13,195,0.00992856978886,-1.83652162008e-17,0.603844899768,2.23948195381,1.13263799106
242,0.0,-0.0613391426844,3.1048892529,8.26395939086,8.26395939086,0.0613391426844,0,13,197,0.00985275063855,-4.82045080361e-18,0.584150182732,2.20782424041,1.13297804741
243,0.0,-0.0567540138456,3.04065265817,8.29230769231,8.29230769231,0.0567540138456,0,12,195,0.00990888973255,-3.41484411459e-18,0.590544555506,2.05356283458,1.11207218256
244,0.0,-0.0633208068906,3.08311953363,8.12886597938,8.12886597938,0.0633208068906,2,12,194,0.00988711951571,-3.34010125349e-17,0.603357015703,2.21030663371,1.12594192001
245,0.0,-0.0577248388646,3.05255049838,8.18781725888,8.18781725888,0.0577248388646,0,12,197,0.00999011746005,-2.45730102378e-17,0.566752663707,2.3065243607,1.11597747015
246,0.0,-0.0593588742996,3.02628515988,8.33846153846,8.33846153846,0.0593588742996,0,13,195,0.00981837266596,4.1522645595e-17,0.600786569112,2.19750620717,1.1073358475
247,0.0,-0.056971690354,3.07397432712,8.33678756477,8.33678756477,0.056971690354,2,13,193,0.00999747197709,-2.91260504216e-17,0.640214711287,1.95428161309,1.12297129346
248,0.0,-0.0494165214823,3.05146201113,8.13197969543,8.13197969543,0.0494165214823,3,14,197,0.00642845219953,-3.25162406889e-17,0.590512941408,2.21504835794,1.11562082368
249,0.0,-0.0610332047533,3.0781758518,7.95939086294,7.95939086294,0.0610332047533,0,12,197,0.00986003879211,4.29478099257e-17,0.554906001073,2.32801861997,1.12433716562
250,0.0,-0.0575713347102,3.06321560863,8.33505154639,8.33505154639,0.0575713347102,1,13,194,0.00981145834044,2.60576689925e-18,0.56785342427,2.26039597102,1.1194652167
251,0.0,-0.0473531452968,3.05413690687,8.0824742268,8.0824742268,0.0473531452968,0,12,194,0.00641576034871,7.15557182996e-17,0.554792503147,2.31164734893,1.1164970345
252,0.0,-0.065945120344,3.0442765779,8.29591836735,8.29591836735,0.065945120344,2,13,196,0.00983238640315,3.40797184998e-17,0.604269327059,2.28887809464,1.11326329589
253,0.0,-0.0455914170842,2.99460955877,8.27551020408,8.27551020408,0.0455914170842,0,14,196,0.00641780606914,-4.03037550107e-18,0.58765317426,2.21442678005,1.09681385872
254,0.0,-0.0467028425468,3.05632472502,8.0,8.0,0.0467028425468,0,13,198,0.00642522507012,-2.60381647492e-17,0.54404208965,2.39738915228,1.11721312385
255,0.0,-0.0544069222666,2.99952517586,8.37688442211,8.37688442211,0.0544069222666,0,13,199,0.00992481868752,1.27679791486e-16,0.568680833086,2.47878806944,1.09845400143
256,0.0,-0.0463056013891,3.04559386158,8.30102040816,8.30102040816,0.0463056013891,2,13,196,0.00644898807234,-1.01708258168e-16,0.623606461585,2.06925969696,1.11369591058
257,0.0,-0.0574803917252,3.13993705522,7.9595959596,7.9595959596,0.0574803917252,0,14,198,0.00989476445105,2.91769828105e-17,0.539288977913,2.3758855528,1.14420275361
258,0.0,-0.0481093939984,3.03910171773,8.24873096447,8.24873096447,0.0481093939984,1,13,197,0.00641388324065,-3.87193740633e-17,0.564698029513,2.26293482541,1.11156198416
259,0.0,-0.0604719482826,3.05198849066,8.42564102564,8.42564102564,0.0604719482826,2,12,195,0.00993557608557,-1.94358245209e-16,0.615878439437,2.09966028372,1.11579334233
260,0.0,-0.0487445008496,3.06134410676,8.50777202073,8.50777202073,0.0487445008496,0,12,193,0.00641562502894,-3.19538398565e-18,0.647225917162,2.06655872994,1.1188540701
261,0.0,-0.0572777150859,3.0170843545,8.29591836735,8.29591836735,0.0572777150859,2,14,196,0.00994417369274,-3.30021407819e-17,0.641183980672,2.09814876456,1.10429091952
262,0.0,-0.0579273391229,3.02515049787,8.22448979592,8.22448979592,0.0579273391229,2,13,196,0.00991076834835,-2.7589374564e-16,0.599389724829,2.34316466729,1.10696084161
263,0.0,-0.0592495284127,3.00246787676,8.12626262626,8.12626262626,0.0592495284127,0,13,198,0.00991525609483,-2.86294393157e-17,0.591425475398,2.40563672491,1.09943457608
264,0.0,-0.0573602342977,3.03109275886,8.23076923077,8.23076923077,0.0573602342977,0,12,195,0.00999417270255,3.47794072665e-17,0.588186836327,2.32557176274,1.10892320099
265,0.0,-0.057726760626,2.94215191892,8.4,8.4,0.057726760626,1,12,195,0.00987081958979,-1.86239011001e-17,0.580723440709,2.30584541479,1.07914125882
